paper_doi,conf_seriesId,conf_acronym,conf_name,conf_city,conf_country,author_order,author_givenName,author_familyName,org_gridId,org_name,org_city,org_country,org_countrycode,affiliationString,paper_title,book_doi,book_title,book_confSubtitle,rights,year
10.1007/978-3-642-17746-0_49,semweb,ISWC,International Semantic Web Conference,Shanghai,China,2,Lei,Zhang,grid.7892.4,Karlsruhe Institute of Technology,Karlsruhe,Germany,DE,Karlsruhe Institute of Technology,Summary Models for Routing Keywords to Linked Data Sources,10.1007/978-3-642-17746-0,The Semantic Web - ISWC 2010,"9th International Semantic Web Conference, ISWC 2010, Shanghai, China, November 7-11, 2010, Revised Selected Papers, Part I",OpenAccess,2010-01-01
10.1007/978-3-642-17746-0_49,semweb,ISWC,International Semantic Web Conference,Shanghai,China,3,Rudi,Studer,grid.7892.4,Karlsruhe Institute of Technology,Karlsruhe,Germany,DE,Karlsruhe Institute of Technology,Summary Models for Routing Keywords to Linked Data Sources,10.1007/978-3-642-17746-0,The Semantic Web - ISWC 2010,"9th International Semantic Web Conference, ISWC 2010, Shanghai, China, November 7-11, 2010, Revised Selected Papers, Part I",OpenAccess,2010-01-01
10.1007/978-3-642-17749-1_8,semweb,ISWC,International Semantic Web Conference,Shanghai,China,1,Daniel M.,Herzig,grid.7892.4,Karlsruhe Institute of Technology,Karlsruhe,Germany,DE,Karlsruhe Institute of Technology,Semantic MediaWiki in Operation: Experiences with Building a Semantic Portal,10.1007/978-3-642-17749-1,The Semantic Web - ISWC 2010,"9th International Semantic Web Conference, ISWC 2010, Shanghai, China, November 7-11, 2010, Revised Selected Papers, Part II",OpenAccess,2010-01-01
10.1007/978-3-642-17749-1_8,semweb,ISWC,International Semantic Web Conference,Shanghai,China,2,Basil,Ell,grid.7892.4,Karlsruhe Institute of Technology,Karlsruhe,Germany,DE,Karlsruhe Institute of Technology,Semantic MediaWiki in Operation: Experiences with Building a Semantic Portal,10.1007/978-3-642-17749-1,The Semantic Web - ISWC 2010,"9th International Semantic Web Conference, ISWC 2010, Shanghai, China, November 7-11, 2010, Revised Selected Papers, Part II",OpenAccess,2010-01-01
10.1007/978-3-642-25093-4_22,semweb,ISWC,International Semantic Web Conference,Bonn,Germany,1,Benedikt,Kämpgen,grid.7892.4,Karlsruhe Institute of Technology,Karlsruhe,Germany,DE,Karlsruhe Institute of Technology,DC Proposal: Online Analytical Processing of Statistical Linked Data,10.1007/978-3-642-25093-4,The Semantic Web -- ISWC 2011,"10th International Semantic Web Conference, Bonn, Germany, October 23-27, 2011, Proceedings, Part II",OpenAccess,2011-01-01
10.1007/978-3-642-25073-6_8,semweb,ISWC,International Semantic Web Conference,Bonn,Germany,2,Thanh,Tran,grid.7892.4,Karlsruhe Institute of Technology,Karlsruhe,Germany,DE,Karlsruhe Institute of Technology,RELIN: Relatedness and Informativeness-Based Centrality for Entity Summarization,10.1007/978-3-642-25073-6,The Semantic Web -- ISWC 2011,"10th International Semantic Web Conference, Bonn, Germany, October 23-27, 2011, Proceedings, Part I",OpenAccess,2011-01-01
10.1007/978-3-642-25073-6_37,semweb,ISWC,International Semantic Web Conference,Bonn,Germany,4,Günter,Ladwig,grid.7892.4,Karlsruhe Institute of Technology,Karlsruhe,Germany,DE,Karlsruhe Institute of Technology,FedBench: A Benchmark Suite for Federated Semantic Data Query Processing,10.1007/978-3-642-25073-6,The Semantic Web -- ISWC 2011,"10th International Semantic Web Conference, Bonn, Germany, October 23-27, 2011, Proceedings, Part I",OpenAccess,2011-01-01
10.1007/978-3-642-25073-6_37,semweb,ISWC,International Semantic Web Conference,Bonn,Germany,6,Thanh,Tran,grid.7892.4,Karlsruhe Institute of Technology,Karlsruhe,Germany,DE,Karlsruhe Institute of Technology,FedBench: A Benchmark Suite for Federated Semantic Data Query Processing,10.1007/978-3-642-25073-6,The Semantic Web -- ISWC 2011,"10th International Semantic Web Conference, Bonn, Germany, October 23-27, 2011, Proceedings, Part I",OpenAccess,2011-01-01
10.1007/978-3-642-25073-6_31,semweb,ISWC,International Semantic Web Conference,Bonn,Germany,1,Nadeschda,Nikitina,grid.7892.4,Karlsruhe Institute of Technology,Karlsruhe,Germany,DE,Karlsruhe Institute of Technology,Wheat and Chaff – Practically Feasible Interactive Ontology Revision,10.1007/978-3-642-25073-6,The Semantic Web -- ISWC 2011,"10th International Semantic Web Conference, Bonn, Germany, October 23-27, 2011, Proceedings, Part I",OpenAccess,2011-01-01
10.1007/978-3-642-25073-6_31,semweb,ISWC,International Semantic Web Conference,Bonn,Germany,3,Sebastian,Rudolph,grid.7892.4,Karlsruhe Institute of Technology,Karlsruhe,Germany,DE,Karlsruhe Institute of Technology,Wheat and Chaff – Practically Feasible Interactive Ontology Revision,10.1007/978-3-642-25073-6,The Semantic Web -- ISWC 2011,"10th International Semantic Web Conference, Bonn, Germany, October 23-27, 2011, Proceedings, Part I",OpenAccess,2011-01-01
10.1007/978-3-642-25073-6_23,semweb,ISWC,International Semantic Web Conference,Bonn,Germany,2,Sebastian,Speiser,grid.7892.4,Karlsruhe Institute of Technology,Karlsruhe,Germany,DE,Karlsruhe Institute of Technology,ShareAlike Your Data: Self-referential Usage Policies for the Semantic Web,10.1007/978-3-642-25073-6,The Semantic Web -- ISWC 2011,"10th International Semantic Web Conference, Bonn, Germany, October 23-27, 2011, Proceedings, Part I",OpenAccess,2011-01-01
10.1007/978-3-642-35176-1_25,semweb,ISWC,International Semantic Web Conference,"Boston, MA",USA,1,Nadeschda,Nikitina,grid.7892.4,Karlsruhe Institute of Technology,Karlsruhe,Germany,DE,Karlsruhe Institute of Technology,Hitting the Sweetspot: Economic Rewriting of Knowledge Bases,10.1007/978-3-642-35176-1,The Semantic Web -- ISWC 2012,"11th International Semantic Web Conference, Boston, MA, USA, November 11-15, 2012, Proceedings, Part I",Restricted,2012-01-01
10.1007/978-3-642-35176-1_33,semweb,ISWC,International Semantic Web Conference,"Boston, MA",USA,1,Cristina,Sarasua,grid.7892.4,Karlsruhe Institute of Technology,Karlsruhe,Germany,DE,Karlsruhe Institute of Technology,\n              CrowdMap: Crowdsourcing Ontology Alignment with Microtasks,10.1007/978-3-642-35176-1,The Semantic Web -- ISWC 2012,"11th International Semantic Web Conference, Boston, MA, USA, November 11-15, 2012, Proceedings, Part I",Restricted,2012-01-01
10.1007/978-3-642-35176-1_33,semweb,ISWC,International Semantic Web Conference,"Boston, MA",USA,2,Elena,Simperl,grid.7892.4,Karlsruhe Institute of Technology,Karlsruhe,Germany,DE,Karlsruhe Institute of Technology,\n              CrowdMap: Crowdsourcing Ontology Alignment with Microtasks,10.1007/978-3-642-35176-1,The Semantic Web -- ISWC 2012,"11th International Semantic Web Conference, Boston, MA, USA, November 11-15, 2012, Proceedings, Part I",Restricted,2012-01-01
10.1007/978-3-642-35173-0_40,semweb,ISWC,International Semantic Web Conference,"Boston, MA",USA,1,Steffen,Stadtmüller,grid.7892.4,Karlsruhe Institute of Technology,Karlsruhe,Germany,DE,Karlsruhe Institute of Technology,Composition of Linked Data-Based RESTful Services,10.1007/978-3-642-35173-0,The Semantic Web -- ISWC 2012,"11th International Semantic Web Conference, Boston, MA, USA, November 11-15, 2012, Proceedings, Part II",Restricted,2012-01-01
10.1007/978-3-642-41338-4_17,semweb,ISWC,International Semantic Web Conference,"Sydney, NSW",Australia,1,Maribel,Acosta,grid.7892.4,Karlsruhe Institute of Technology,Karlsruhe,Germany,DE,Karlsruhe Institute of Technology,Crowdsourcing Linked Data Quality Assessment,10.1007/978-3-642-41338-4,The Semantic Web - ISWC 2013,"12th International Semantic Web Conference, Sydney, NSW, Australia, October 21-25, 2013, Proceedings, Part II",Restricted,2013-01-01
10.1007/978-3-642-41338-4_20,semweb,ISWC,International Semantic Web Conference,"Sydney, NSW",Australia,6,Andreas,Harth,grid.7892.4,Karlsruhe Institute of Technology,Karlsruhe,Germany,DE,Karlsruhe Institute of Technology,NoSQL Databases for RDF: An Empirical Evaluation,10.1007/978-3-642-41338-4,The Semantic Web - ISWC 2013,"12th International Semantic Web Conference, Sydney, NSW, Australia, October 21-25, 2013, Proceedings, Part II",Restricted,2013-01-01
10.1007/978-3-642-41338-4_20,semweb,ISWC,International Semantic Web Conference,"Sydney, NSW",Australia,7,Felix Leif,Keppmann,grid.7892.4,Karlsruhe Institute of Technology,Karlsruhe,Germany,DE,Karlsruhe Institute of Technology,NoSQL Databases for RDF: An Empirical Evaluation,10.1007/978-3-642-41338-4,The Semantic Web - ISWC 2013,"12th International Semantic Web Conference, Sydney, NSW, Australia, October 21-25, 2013, Proceedings, Part II",Restricted,2013-01-01
10.1007/978-3-642-41335-3_1,semweb,ISWC,International Semantic Web Conference,"Sydney, NSW",Australia,2,Thanh,Tran,grid.7892.4,Karlsruhe Institute of Technology,Karlsruhe,Germany,DE,Karlsruhe Institute of Technology,TRM – Learning Dependencies between Text and Structure with Topical Relational Models,10.1007/978-3-642-41335-3,The Semantic Web - ISWC 2013,"12th International Semantic Web Conference, Sydney, NSW, Australia, October 21-25, 2013, Proceedings, Part I",Restricted,2013-01-01
10.1007/978-3-642-41335-3_1,semweb,ISWC,International Semantic Web Conference,"Sydney, NSW",Australia,3,Yongtao,Ma,grid.7892.4,Karlsruhe Institute of Technology,Karlsruhe,Germany,DE,Karlsruhe Institute of Technology,TRM – Learning Dependencies between Text and Structure with Topical Relational Models,10.1007/978-3-642-41335-3,The Semantic Web - ISWC 2013,"12th International Semantic Web Conference, Sydney, NSW, Australia, October 21-25, 2013, Proceedings, Part I",Restricted,2013-01-01
10.1007/978-3-642-41335-3_1,semweb,ISWC,International Semantic Web Conference,"Sydney, NSW",Australia,4,Rudi,Studer,grid.7892.4,Karlsruhe Institute of Technology,Karlsruhe,Germany,DE,Karlsruhe Institute of Technology,TRM – Learning Dependencies between Text and Structure with Topical Relational Models,10.1007/978-3-642-41335-3,The Semantic Web - ISWC 2013,"12th International Semantic Web Conference, Sydney, NSW, Australia, October 21-25, 2013, Proceedings, Part I",Restricted,2013-01-01
10.1007/978-3-319-11915-1_7,semweb,ISWC,International Semantic Web Conference,Riva del Garda,Italy,1,Andreas,Wagner,grid.7892.4,Karlsruhe Institute of Technology,Karlsruhe,Germany,DE,Karlsruhe Institute of Technology,Holistic and Compact Selectivity Estimation for Hybrid Queries over RDF Graphs,10.1007/978-3-319-11915-1,The Semantic Web ? ISWC 2014,"13th International Semantic Web Conference, Riva del Garda, Italy, October 19-23, 2014. Proceedings, Part II",Restricted,2014-01-01
10.1007/978-3-319-11915-1_7,semweb,ISWC,International Semantic Web Conference,Riva del Garda,Italy,4,Rudi,Studer,grid.7892.4,Karlsruhe Institute of Technology,Karlsruhe,Germany,DE,Karlsruhe Institute of Technology,Holistic and Compact Selectivity Estimation for Hybrid Queries over RDF Graphs,10.1007/978-3-319-11915-1,The Semantic Web ? ISWC 2014,"13th International Semantic Web Conference, Riva del Garda, Italy, October 19-23, 2014. Proceedings, Part II",Restricted,2014-01-01
10.1007/978-3-319-25007-6_7,semweb,ISWC,International Semantic Web Conference,,,1,Maribel,Acosta,grid.7892.4,Karlsruhe Institute of Technology,Karlsruhe,Germany,DE,Karlsruhe Institute of Technology,Networks of Linked Data Eddies: An Adaptive Web Query Processing Engine for RDF Data,10.1007/978-3-319-25007-6,The Semantic Web - ISWC 2015,"14th International Semantic Web Conference, Bethlehem, PA, USA, October 11-15, 2015, Proceedings, Part I",Restricted,2015-01-01
10.1007/978-3-642-04930-9_64,semweb,ISWC,International Semantic Web Conference,"Chantilly, VA",USA,1,Sebastian,Speiser,grid.7892.4,Karlsruhe Institute of Technology,Karlsruhe,Germany,DE,Karlsruhe Institute of Technology (KIT),Semantic Usage Policies for Web Services,10.1007/978-3-642-04930-9,The Semantic Web - ISWC 2009,"8th International Semantic Web Conference, ISWC 2009, Chantilly, VA, USA, October 25-29, 2009, Proceedings",OpenAccess,2009-01-01
10.1007/978-3-642-17746-0_46,semweb,ISWC,International Semantic Web Conference,Shanghai,China,1,Sebastian,Speiser,grid.7892.4,Karlsruhe Institute of Technology,Karlsruhe,Germany,DE,Karlsruhe Institute of Technology (KIT),A Self-Policing Policy Language,10.1007/978-3-642-17746-0,The Semantic Web - ISWC 2010,"9th International Semantic Web Conference, ISWC 2010, Shanghai, China, November 7-11, 2010, Revised Selected Papers, Part I",OpenAccess,2010-01-01
10.1007/978-3-642-17746-0_46,semweb,ISWC,International Semantic Web Conference,Shanghai,China,2,Rudi,Studer,grid.7892.4,Karlsruhe Institute of Technology,Karlsruhe,Germany,DE,Karlsruhe Institute of Technology (KIT),A Self-Policing Policy Language,10.1007/978-3-642-17746-0,The Semantic Web - ISWC 2010,"9th International Semantic Web Conference, ISWC 2010, Shanghai, China, November 7-11, 2010, Revised Selected Papers, Part I",OpenAccess,2010-01-01
10.1007/978-3-642-35176-1_31,semweb,ISWC,International Semantic Web Conference,"Boston, MA",USA,3,Andreas,Harth,grid.7892.4,Karlsruhe Institute of Technology,Karlsruhe,Germany,DE,Karlsruhe Institute of Technology (KIT),On the Diversity and Availability of Temporal Information in Linked Open Data,10.1007/978-3-642-35176-1,The Semantic Web -- ISWC 2012,"11th International Semantic Web Conference, Boston, MA, USA, November 11-15, 2012, Proceedings, Part I",Restricted,2012-01-01
10.1007/978-3-642-35176-1_31,semweb,ISWC,International Semantic Web Conference,"Boston, MA",USA,4,Steffen,Stadtmüller,grid.7892.4,Karlsruhe Institute of Technology,Karlsruhe,Germany,DE,Karlsruhe Institute of Technology (KIT),On the Diversity and Availability of Temporal Information in Linked Open Data,10.1007/978-3-642-35176-1,The Semantic Web -- ISWC 2012,"11th International Semantic Web Conference, Boston, MA, USA, November 11-15, 2012, Proceedings, Part I",Restricted,2012-01-01
10.1007/978-3-642-41335-3_11,semweb,ISWC,International Semantic Web Conference,"Sydney, NSW",Australia,1,Daniel M.,Herzig,grid.7892.4,Karlsruhe Institute of Technology,Karlsruhe,Germany,DE,Karlsruhe Institute of Technology (KIT),Federated Entity Search Using On-the-Fly Consolidation,10.1007/978-3-642-41335-3,The Semantic Web - ISWC 2013,"12th International Semantic Web Conference, Sydney, NSW, Australia, October 21-25, 2013, Proceedings, Part I",Restricted,2013-01-01
10.1007/978-3-642-41335-3_11,semweb,ISWC,International Semantic Web Conference,"Sydney, NSW",Australia,4,Thanh,Tran,grid.7892.4,Karlsruhe Institute of Technology,Karlsruhe,Germany,DE,Karlsruhe Institute of Technology (KIT),Federated Entity Search Using On-the-Fly Consolidation,10.1007/978-3-642-41335-3,The Semantic Web - ISWC 2013,"12th International Semantic Web Conference, Sydney, NSW, Australia, October 21-25, 2013, Proceedings, Part I",Restricted,2013-01-01
10.1007/978-3-319-46523-4_37,semweb,ISWC,International Semantic Web Conference,Kobe,Japan,1,Lei,Zhang,grid.7892.4,Karlsruhe Institute of Technology,Karlsruhe,Germany,DE,Karlsruhe Institute of Technology (KIT),A Knowledge Base Approach to Cross-Lingual Keyword Query Interpretation,10.1007/978-3-319-46523-4,The Semantic Web ? ISWC 2016,"15th International Semantic Web Conference, Kobe, Japan, October 17?21, 2016, Proceedings, Part I",Restricted,2016-01-01
10.1007/978-3-319-46523-4_37,semweb,ISWC,International Semantic Web Conference,Kobe,Japan,2,Achim,Rettinger,grid.7892.4,Karlsruhe Institute of Technology,Karlsruhe,Germany,DE,Karlsruhe Institute of Technology (KIT),A Knowledge Base Approach to Cross-Lingual Keyword Query Interpretation,10.1007/978-3-319-46523-4,The Semantic Web ? ISWC 2016,"15th International Semantic Web Conference, Kobe, Japan, October 17?21, 2016, Proceedings, Part I",Restricted,2016-01-01
10.1007/978-3-319-46523-4_37,semweb,ISWC,International Semantic Web Conference,Kobe,Japan,3,Ji,Zhang,grid.7892.4,Karlsruhe Institute of Technology,Karlsruhe,Germany,DE,Karlsruhe Institute of Technology (KIT),A Knowledge Base Approach to Cross-Lingual Keyword Query Interpretation,10.1007/978-3-319-46523-4,The Semantic Web ? ISWC 2016,"15th International Semantic Web Conference, Kobe, Japan, October 17?21, 2016, Proceedings, Part I",Restricted,2016-01-01
10.1007/978-3-319-46523-4_36,semweb,ISWC,International Semantic Web Conference,Kobe,Japan,1,Lei,Zhang,grid.7892.4,Karlsruhe Institute of Technology,Karlsruhe,Germany,DE,Karlsruhe Institute of Technology (KIT),A Probabilistic Model for Time-Aware Entity Recommendation,10.1007/978-3-319-46523-4,The Semantic Web ? ISWC 2016,"15th International Semantic Web Conference, Kobe, Japan, October 17?21, 2016, Proceedings, Part I",Restricted,2016-01-01
10.1007/978-3-319-46523-4_36,semweb,ISWC,International Semantic Web Conference,Kobe,Japan,2,Achim,Rettinger,grid.7892.4,Karlsruhe Institute of Technology,Karlsruhe,Germany,DE,Karlsruhe Institute of Technology (KIT),A Probabilistic Model for Time-Aware Entity Recommendation,10.1007/978-3-319-46523-4,The Semantic Web ? ISWC 2016,"15th International Semantic Web Conference, Kobe, Japan, October 17?21, 2016, Proceedings, Part I",Restricted,2016-01-01
10.1007/978-3-319-46523-4_36,semweb,ISWC,International Semantic Web Conference,Kobe,Japan,3,Ji,Zhang,grid.7892.4,Karlsruhe Institute of Technology,Karlsruhe,Germany,DE,Karlsruhe Institute of Technology (KIT),A Probabilistic Model for Time-Aware Entity Recommendation,10.1007/978-3-319-46523-4,The Semantic Web ? ISWC 2016,"15th International Semantic Web Conference, Kobe, Japan, October 17?21, 2016, Proceedings, Part I",Restricted,2016-01-01
10.1007/978-3-642-41335-3_24,semweb,ISWC,International Semantic Web Conference,"Sydney, NSW",Australia,1,Olga,Nevzorova,grid.77268.3c,Kazan Federal University,Kazan’,Russia,RU,Kazan Federal University,Bringing Math to LOD: A Semantic Publishing Platform Prototype for Scientific Collections in Mathematics,10.1007/978-3-642-41335-3,The Semantic Web - ISWC 2013,"12th International Semantic Web Conference, Sydney, NSW, Australia, October 21-25, 2013, Proceedings, Part I",Restricted,2013-01-01
10.1007/978-3-642-41335-3_24,semweb,ISWC,International Semantic Web Conference,"Sydney, NSW",Australia,2,Nikita,Zhiltsov,grid.77268.3c,Kazan Federal University,Kazan’,Russia,RU,Kazan Federal University,Bringing Math to LOD: A Semantic Publishing Platform Prototype for Scientific Collections in Mathematics,10.1007/978-3-642-41335-3,The Semantic Web - ISWC 2013,"12th International Semantic Web Conference, Sydney, NSW, Australia, October 21-25, 2013, Proceedings, Part I",Restricted,2013-01-01
10.1007/978-3-642-41335-3_24,semweb,ISWC,International Semantic Web Conference,"Sydney, NSW",Australia,3,Danila,Zaikin,grid.77268.3c,Kazan Federal University,Kazan’,Russia,RU,Kazan Federal University,Bringing Math to LOD: A Semantic Publishing Platform Prototype for Scientific Collections in Mathematics,10.1007/978-3-642-41335-3,The Semantic Web - ISWC 2013,"12th International Semantic Web Conference, Sydney, NSW, Australia, October 21-25, 2013, Proceedings, Part I",Restricted,2013-01-01
10.1007/978-3-642-41335-3_24,semweb,ISWC,International Semantic Web Conference,"Sydney, NSW",Australia,4,Olga,Zhibrik,grid.77268.3c,Kazan Federal University,Kazan’,Russia,RU,Kazan Federal University,Bringing Math to LOD: A Semantic Publishing Platform Prototype for Scientific Collections in Mathematics,10.1007/978-3-642-41335-3,The Semantic Web - ISWC 2013,"12th International Semantic Web Conference, Sydney, NSW, Australia, October 21-25, 2013, Proceedings, Part I",Restricted,2013-01-01
10.1007/978-3-642-41335-3_24,semweb,ISWC,International Semantic Web Conference,"Sydney, NSW",Australia,5,Alexander,Kirillovich,grid.77268.3c,Kazan Federal University,Kazan’,Russia,RU,Kazan Federal University,Bringing Math to LOD: A Semantic Publishing Platform Prototype for Scientific Collections in Mathematics,10.1007/978-3-642-41335-3,The Semantic Web - ISWC 2013,"12th International Semantic Web Conference, Sydney, NSW, Australia, October 21-25, 2013, Proceedings, Part I",Restricted,2013-01-01
10.1007/978-3-642-41335-3_24,semweb,ISWC,International Semantic Web Conference,"Sydney, NSW",Australia,6,Vladimir,Nevzorov,grid.77268.3c,Kazan Federal University,Kazan’,Russia,RU,Kazan Federal University,Bringing Math to LOD: A Semantic Publishing Platform Prototype for Scientific Collections in Mathematics,10.1007/978-3-642-41335-3,The Semantic Web - ISWC 2013,"12th International Semantic Web Conference, Sydney, NSW, Australia, October 21-25, 2013, Proceedings, Part I",Restricted,2013-01-01
10.1007/978-3-642-41335-3_24,semweb,ISWC,International Semantic Web Conference,"Sydney, NSW",Australia,7,Evgeniy,Birialtsev,grid.77268.3c,Kazan Federal University,Kazan’,Russia,RU,Kazan Federal University,Bringing Math to LOD: A Semantic Publishing Platform Prototype for Scientific Collections in Mathematics,10.1007/978-3-642-41335-3,The Semantic Web - ISWC 2013,"12th International Semantic Web Conference, Sydney, NSW, Australia, October 21-25, 2013, Proceedings, Part I",Restricted,2013-01-01
10.1007/978-3-319-25010-6_24,semweb,ISWC,International Semantic Web Conference,,,3,Ansgar,Scherp,grid.9764.c,Kiel University and Leibniz Information Center for Economics,,Germany,DE,Kiel University and Leibniz Information Center for Economics,Strategies for Efficiently Keeping Local Linked Open Data Caches Up-To-Date,10.1007/978-3-319-25010-6,The Semantic Web - ISWC 2015,"14th International Semantic Web Conference, Bethlehem, PA, USA, October 11-15, 2015, Proceedings, Part II",Restricted,2015-01-01
10.1007/978-3-319-46523-4_34,semweb,ISWC,International Semantic Web Conference,Kobe,Japan,2,George,Gkotsis,grid.13097.3c,King's College London,London,United Kingdom,GB,"King’s College London, Biomedical Research Centre Nucleus",Integrating Medical Scientific Knowledge with the Semantically Quantified Self,10.1007/978-3-319-46523-4,The Semantic Web ? ISWC 2016,"15th International Semantic Web Conference, Kobe, Japan, October 17?21, 2016, Proceedings, Part I",Restricted,2016-01-01
10.1007/978-3-540-30475-3_12,semweb,ISWC,International Semantic Web Conference,Hiroshima,Japan,1,Gunnar AAstrand,Grimnes,grid.7107.1,University of Aberdeen,Aberdeen,United Kingdom,GB,"King’s College, University of Aberdeen",Learning Meta-descriptions of the FOAF Network,10.1007/b102467,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference, Hiroshima, Japan, November 7-11, 2004. Proceedings",Restricted,2004-01-01
10.1007/978-3-540-30475-3_12,semweb,ISWC,International Semantic Web Conference,Hiroshima,Japan,2,Pete,Edwards,grid.7107.1,University of Aberdeen,Aberdeen,United Kingdom,GB,"King’s College, University of Aberdeen",Learning Meta-descriptions of the FOAF Network,10.1007/b102467,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference, Hiroshima, Japan, November 7-11, 2004. Proceedings",Restricted,2004-01-01
10.1007/978-3-540-30475-3_12,semweb,ISWC,International Semantic Web Conference,Hiroshima,Japan,3,Alun,Preece,grid.7107.1,University of Aberdeen,Aberdeen,United Kingdom,GB,"King’s College, University of Aberdeen",Learning Meta-descriptions of the FOAF Network,10.1007/b102467,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference, Hiroshima, Japan, November 7-11, 2004. Proceedings",Restricted,2004-01-01
10.1007/978-3-642-25073-6_11,semweb,ISWC,International Semantic Web Conference,Bonn,Germany,1,Basil,Ell,grid.7892.4,Karlsruhe Institute of Technology,Karlsruhe,Germany,DE,KIT,Labels in the Web of Data,10.1007/978-3-642-25073-6,The Semantic Web -- ISWC 2011,"10th International Semantic Web Conference, Bonn, Germany, October 23-27, 2011, Proceedings, Part I",OpenAccess,2011-01-01
10.1007/978-3-642-25073-6_11,semweb,ISWC,International Semantic Web Conference,Bonn,Germany,2,Denny,Vrandečić,grid.7892.4,Karlsruhe Institute of Technology,Karlsruhe,Germany,DE,KIT,Labels in the Web of Data,10.1007/978-3-642-25073-6,The Semantic Web -- ISWC 2011,"10th International Semantic Web Conference, Bonn, Germany, October 23-27, 2011, Proceedings, Part I",OpenAccess,2011-01-01
10.1007/978-3-642-25073-6_11,semweb,ISWC,International Semantic Web Conference,Bonn,Germany,3,Elena,Simperl,grid.7892.4,Karlsruhe Institute of Technology,Karlsruhe,Germany,DE,KIT,Labels in the Web of Data,10.1007/978-3-642-25073-6,The Semantic Web -- ISWC 2011,"10th International Semantic Web Conference, Bonn, Germany, October 23-27, 2011, Proceedings, Part I",OpenAccess,2011-01-01
10.1007/978-3-642-04930-9_17,semweb,ISWC,International Semantic Web Conference,"Chantilly, VA",USA,2,Meena,Nagarajan,,,,,,"Knoesis, 377 Joshi Research Center",Context and Domain Knowledge Enhanced Entity Spotting in Informal Text,10.1007/978-3-642-04930-9,The Semantic Web - ISWC 2009,"8th International Semantic Web Conference, ISWC 2009, Chantilly, VA, USA, October 25-29, 2009, Proceedings",OpenAccess,2009-01-01
10.1007/978-3-642-04930-9_17,semweb,ISWC,International Semantic Web Conference,"Chantilly, VA",USA,5,Amit,Sheth,,,,,,"Knoesis, 377 Joshi Research Center",Context and Domain Knowledge Enhanced Entity Spotting in Informal Text,10.1007/978-3-642-04930-9,The Semantic Web - ISWC 2009,"8th International Semantic Web Conference, ISWC 2009, Chantilly, VA, USA, October 25-29, 2009, Proceedings",OpenAccess,2009-01-01
10.1007/978-3-319-11964-9_20,semweb,ISWC,International Semantic Web Conference,Riva del Garda,Italy,1,Vedran,Sabol,grid.425625.2,Know Center,Graz,Austria,AT,Know-Center,Discovery and Visual Analysis of Linked Data for Humans,10.1007/978-3-319-11964-9,The Semantic Web ? ISWC 2014,"13th International Semantic Web Conference, Riva del Garda, Italy, October 19-23, 2014. Proceedings, Part I",Restricted,2014-01-01
10.1007/978-3-319-11964-9_20,semweb,ISWC,International Semantic Web Conference,Riva del Garda,Italy,2,Gerwald,Tschinkel,grid.425625.2,Know Center,Graz,Austria,AT,Know-Center,Discovery and Visual Analysis of Linked Data for Humans,10.1007/978-3-319-11964-9,The Semantic Web ? ISWC 2014,"13th International Semantic Web Conference, Riva del Garda, Italy, October 19-23, 2014. Proceedings, Part I",Restricted,2014-01-01
10.1007/978-3-319-11964-9_20,semweb,ISWC,International Semantic Web Conference,Riva del Garda,Italy,3,Eduardo,Veas,grid.425625.2,Know Center,Graz,Austria,AT,Know-Center,Discovery and Visual Analysis of Linked Data for Humans,10.1007/978-3-319-11964-9,The Semantic Web ? ISWC 2014,"13th International Semantic Web Conference, Riva del Garda, Italy, October 19-23, 2014. Proceedings, Part I",Restricted,2014-01-01
10.1007/978-3-319-11964-9_20,semweb,ISWC,International Semantic Web Conference,Riva del Garda,Italy,4,Patrick,Hoefler,grid.425625.2,Know Center,Graz,Austria,AT,Know-Center,Discovery and Visual Analysis of Linked Data for Humans,10.1007/978-3-319-11964-9,The Semantic Web ? ISWC 2014,"13th International Semantic Web Conference, Riva del Garda, Italy, October 19-23, 2014. Proceedings, Part I",Restricted,2014-01-01
10.1007/978-3-319-11964-9_20,semweb,ISWC,International Semantic Web Conference,Riva del Garda,Italy,5,Belgin,Mutlu,grid.425625.2,Know Center,Graz,Austria,AT,Know-Center,Discovery and Visual Analysis of Linked Data for Humans,10.1007/978-3-319-11964-9,The Semantic Web ? ISWC 2014,"13th International Semantic Web Conference, Riva del Garda, Italy, October 19-23, 2014. Proceedings, Part I",Restricted,2014-01-01
10.1007/978-3-540-88564-1_45,semweb,ISWC,International Semantic Web Conference,Karlsruhe,Germany,4,Stefanie,Lindstaedt,grid.410413.3,Graz University of Technology,Graz,Austria,AT,Know-Center and Graz University of Technology,Deploying Semantic Web Technologies for Work Integrated Learning in Industry - A Comparison: SME vs. Large Sized Company,10.1007/978-3-540-88564-1,The Semantic Web - ISWC 2008,"7th International Semantic Web Conference, ISWC 2008, Karlsruhe, Germany, October 26-30, 2008, Proceedings",OpenAccess,2008-01-01
